,Source,DriftRateMax,Nevent,FreqMid,DriftBW,DriftRates,Freqs,FileID,SNR
3798,HIP102766,0.443387,4,1602.397805,0.08355844793979833,[-0.443387 -0.443387 -0.433534 -0.433534],[1602.434855 1602.409755 1602.369755 1602.360755],spliced_blc0001020304050607_guppi_57545_36529_HIP102766_0050.gpuspec.0000.h5,[32.272099 31.9249   26.968227 29.229081]
3799,HIP51248,0.039412,7,1603.7060765,0.0836731834399238,[-0.039412 -0.039412 -0.039412 -0.039412 -0.039412 -0.039412 -0.039412],"[1603.744027 1603.738126 1603.719026 1603.714126 1603.704026 1603.689026
 1603.668126]",spliced_blc0001020304050607_guppi_57536_03529_HIP51248_0021.gpuspec.0000.h5,[15.204003 15.267803 20.146583 14.983798 18.110312 15.62766  19.760954]
3800,HIP98828,3.903128,7,1420.310127,0.08394005136017328,[-1.588037  1.482806  1.387141  2.736016 -3.903128 -0.89925   2.736016],"[1420.340085 1420.315308 1420.312473 1420.30513  1420.301598 1420.299861
 1420.280169]",spliced_blc0001020304050607_guppi_57676_86127_HIP98828_0051.gpuspec.0000.h5,[19.045532 16.534852 16.587697 16.26316  16.227866 16.154149 13.962202]
3801,HIP22361,0.009853,2,1542.9018019999999,0.0841537208599915,[-0.009853 -0.009853],[1542.940033 1542.863571],spliced_blc02030405_2bit_guppi_57501_79687_HIP22361_0023.gpuspec.0000.h5,[25.376957 21.78636 ]
3802,HIP51819,0.860984,2,1604.893849,0.08417434607986289,[-0.841851 -0.860984],[1604.930302 1604.857396],spliced_blc0001020304050607_guppi_57619_73165_Hip51819_0033.gpuspec.0000.h5,[10.350297 11.046716]
3803,HIP86722,0.187208,2,1576.937048,0.08446490096002401,[-0.187208 -0.187208],[1576.975048 1576.899048],spliced_blc0001020304050607_guppi_57545_25899_HIP86722_0020.gpuspec.0000.h5,[18.734318 18.737133]
3804,HIP101262,0.009566,2,1529.63971,0.08452419492005324,[0.009566 0.009566],[1529.67811 1529.60131],spliced_blc1011121314151617_guppi_57957_19965_HIP101262_0009.gpuspec.0000.h5,[146.0375    96.849214]
3805,HIP23512,0.468758,3,1603.5383235,0.08465796196019452,[-0.430492 -0.468758 -0.468758],[1603.57582  1603.510827 1603.500827],spliced_blc0001020304050607_guppi_57903_64571_HIP23512_0051.gpuspec.0000.h5,[18.521598 20.346152 22.066799]
3806,HIP75458,0.296561,3,1575.5539055,0.08496901181990174,[-0.277428 -0.296561 -0.296561],[1575.591905 1575.523908 1575.515906],spliced_blc0001020304050607_guppi_58064_63630_HIP75458_0007.gpuspec.0000.h5,[29.793902 73.48941  57.038255]
3807,HIP99880,3.24304,4,1420.4340364999994,0.0850891448002023,[-1.262777  2.88908   3.24304   1.434973],[1420.465903 1420.424765 1420.404011 1420.40217 ],spliced_blc0001020304050607_guppi_57755_02609_HIP99880_0048.gpuspec.0000.h5,[13.722496 17.450189 16.871781 16.709217]
3808,HIP70536,0.009566,2,1530.453877,0.08552079492003818,[-0.        0.009566],[1530.49273  1530.415024],spliced_blc0001020304050607_guppi_57927_07135_HIP70536_0033.gpuspec.0000.h5,[10.926501 10.091143]
3809,HIP22287,0.019706,8,1558.684921,0.08573704171986059,"[-0.019706 -0.019706 -0.009853 -0.009853 -0.019706 -0.009853 -0.009853
 -0.009853]","[1558.723851 1558.710417 1558.707819 1558.704156 1558.700036 1558.687821
 1558.651793 1558.645991]",spliced_blc02030405_2bit_guppi_57501_77640_HIP22287_0017.gpuspec.0000.h5,"[26.442501 33.176647 26.466316 22.668269 24.647932 27.67599  16.123081
 17.079158]"
3810,HIP92161,0.70792,3,1603.5972355000001,0.08577829040015565,[-0.70792  -0.669654 -0.669654],[1603.634739 1603.603732 1603.559732],spliced_blc0001020304050607_guppi_57570_18433_HIP92161_0014.gpuspec.0000.h5,[12.149527 12.262635 11.955406]
3811,HIP12447,0.009853,5,1681.614408,0.08580152085983297,[0.009853 0.009853 0.009853 0.009853 0.009853],[1681.653388 1681.637512 1681.627885 1681.625801 1681.575428],spliced_blc02030405_2bit_guppi_57472_71437_HIP12447_0021.gpuspec.0000.h5,[22.311017 39.298687 40.584172 37.409002 81.537451]
3812,HIP116758,0.374415,2,1576.7112645000002,0.08643089729987016,[-0.374415 -0.374415],[1576.749765 1576.672764],spliced_blc0001020304050607_guppi_57516_56526_HIP116758_0021.gpuspec.0000.h5,[10.232651 10.48378 ]
3813,HIP38117,1.932431,2,1544.1140850000006,0.0865680312200644,[-1.932431 -1.741101],[1544.149376 1544.078794],spliced_blc3031323334353637_guppi_57872_75602_HIP38117_0002.gpuspec.0000.h5,[629.205278 195.273899]
3814,HIP76219,0.019133,2,1527.8699185,0.08672329445999001,[0.019133 0.019133],[1527.909298 1527.830539],spliced_blc0001020304050607_guppi_57591_10681_Hip76219_0010.gpuspec.0000.h5,[72.465793 19.409494]
3815,HIP83599,0.009853,2,1574.694477,0.08694552085994599,[0.009853 0.009853],[1574.733977 1574.654977],spliced_blc0001020304050607_guppi_57509_31189_HIP83599_0015.gpuspec.0000.h5,[10.572795 14.611668]
3816,HIP27918,0.729125,2,1600.154754,0.08696855750002402,[-0.729125 -0.729125],[1600.192754 1600.116754],spliced_blc02030405_2bit_guppi_57470_01878_HIP27918_0002.gpuspec.0000.h5,[38.238703 26.547176]
3817,HIP99572,0.009853,6,1524.9500200000002,0.08704892085993504,[0.009853 0.009853 0.009853 0.009853 0.009853 0.009853],[1524.989567 1524.979781 1524.95902  1524.954134 1524.950485 1524.910473],spliced_blc0001020304050607_guppi_57514_40640_HIP99572_0009.gpuspec.0000.h5,[13.459508 13.23893  10.209411 20.824324 16.047927 12.945329]
3818,HIP62505,0.354709,3,1602.707049,0.08854095557994042,[-0.354709 -0.344856 -0.344856],[1602.74655  1602.733547 1602.667548],spliced_blc02030405_2bit_guppi_57488_21560_HIP62505_0009.gpuspec.0000.h5,[49.077085 50.853835 58.814069]
3819,HIP104521,0.009566,2,1526.6865814999999,0.088883494920177,[0.009566 0.009566],[1526.726963 1526.6462  ],spliced_blc0001020304050607_guppi_58210_37474_HIP104521_0030.gpuspec.0000.h5,[11.128029 16.077284]
3820,HIP13976,3.744155,7,1420.2034374999994,0.08893329610009361,[-2.78841   1.970608  3.724449  3.744155  3.724449  3.744155  1.546927],"[1420.235999 1420.178818 1420.174315 1420.172668 1420.174315 1420.172668
 1420.170876]",spliced_blc02030405_2bit_guppi_57436_78777_HIP13976_0003.gpuspec.0000.h5,[13.093461 10.961002 10.197959 10.150623 10.197959 10.150623 10.566602]
3821,HIP78072,0.443387,3,1603.6730980000002,0.08894844793994597,[-0.443387 -0.443387 -0.443387],[1603.712598 1603.639598 1603.633598],spliced_blc02030405_2bit_guppi_57455_43292_HIP78072_0021.gpuspec.0000.h5,[11.901549 10.371497 10.036727]
3822,HIP76219,0.019133,2,1530.6443485,0.08977909446002831,[0.019133 0.019133],[1530.685117 1530.60358 ],spliced_blc0001020304050607_guppi_57591_10681_Hip76219_0010.gpuspec.0000.h5,[13.747906 12.290055]
3823,HIP82860,0.8705510000000001,3,1600.1960175000006,0.08982084562009983,[-0.822718 -0.851418 -0.870551],[1600.235017 1600.190017 1600.157018],spliced_blc0001020304050607_guppi_57664_79761_HIP82860_0027.gpuspec.0000.h5,[22.85208  20.44301  17.861276]
3824,HIP86456,0.009853,3,1527.8954475,0.09005522085997325,[0.009853 0.009853 0.009853],[1527.936361 1527.880181 1527.854534],spliced_blc02030405_2bit_guppi_57405_66573_HIP86456_0003.gpuspec.0000.h5,[16.471022 15.223897 15.265469]
3825,GJ860B,0.699566,3,1605.1163675,0.0901352949198126,[-0.699566 -0.394122 -0.699566],[1605.155869 1605.152847 1605.076866],spliced_blc0001020304050607_guppi_57535_42835_GJ860B_0009.gpuspec.0000.h5,[12.562601 11.561705 24.113488]
3826,HIP5521,0.009853,2,1558.7016039999999,0.0902235208599235,[-0.009853 -0.009853],[1558.742594 1558.660614],spliced_blc0001020304050607_guppi_57507_65901_HIP5521_0023.gpuspec.0000.h5,[17.394462 17.641235]
3827,HIP53580,3.998793,2,1626.10511,0.09031102366021064,[-3.970093 -3.998793],[1626.137763 1626.072457],spliced_blc0001020304050607_guppi_57577_86140_Hip53580_0015.gpuspec.0000.h5,[52.396977 42.712053]
3828,HIP3998,0.009566,2,1554.1563744999999,0.09055769491995183,[-0.009566 -0.009566],[1554.197517 1554.115232],spliced_blc0001020304050607_guppi_57585_47710_Hip3998_0033.gpuspec.0000.h5,[15.863473 17.845327]
3829,GJ380,0.17735499999999998,2,1561.8692119999994,0.09101938010011806,[-0.177355 -0.177355],[1561.910212 1561.828212],spliced_blc0001020304050607_guppi_57535_83400_GJ380_0003.gpuspec.0000.h5,[17.326172 15.366308]
3830,HIP29525,0.009566,2,1681.197273,0.09108019492025836,[0.009566 0.009566],[1681.238653 1681.155893],spliced_blc3031323334353637_guppi_57886_79636_HIP29525_0010.gpuspec.0000.h5,[14.817301 17.302932]
3831,HIP17147,0.009853,4,1681.1833219999999,0.09108152085975814,[-0.009853 -0.009853 -0.009853 -0.009853],[1681.224702 1681.222618 1681.179155 1681.141942],spliced_blc0001020304050607_guppi_57523_69379_HIP17147_0015.gpuspec.0000.h5,[ 98.49158  113.976257 139.427029  94.552734]
3832,HIP40875,0.210463,3,1561.869723,0.09117233905986796,[-0.210463 -0.200896 -0.210463],[1561.910723 1561.890721 1561.828723],spliced_blc0001020304050607_guppi_57591_66984_Hip40875_0008.gpuspec.0000.h5,[34.651653 38.292896 29.795902]
3833,HIP92043,0.266032,2,1574.0955279999994,0.09142906784011806,[-0.266032 -0.266032],[1574.136528 1574.054528],spliced_blc0001020304050607_guppi_57552_30154_HIP92043_0033.gpuspec.0000.h5,[18.246664 11.805797]
